individual,mode,activity,alternative,choice,ASC,var11,var21,var31,var12,var22,var32,var13,var23,var33,var14,var24,var34,var1_1,var1_2,var1_3,var2_1,var2_2,var2_3,var3_1,var3_2,var3_3
2157,BUS,ICT,BUS_ICT,1,0,0,0,0,0,0,0,0,0,0,6.9273106,4.35892274,4.869610128,7.331372475,11.13775686,1.790659704,0,0,0,0,0,0
2157,BUS,NICT,BUS_NICT,0,0,0,0,0,0,0,0,0,0,0,6.9273106,4.35892274,4.869610128,0,0,0,5.534334111,0.458805988,3.21135997,0,0,0
2157,BUS,NA1,BUS_NA1,0,0,0,0,0,0,0,0,0,0,0,6.9273106,4.35892274,4.869610128,0,0,0,0,0,0,5.474282547,0.203605939,3.421136568
2158,NMT,ICT,NMT_ICT,0,0,7.281643795,6.277679465,-0.926161179,0,0,0,0,0,0,0,0,0,7.728589907,5.467644516,6.057331897,0,0,0,0,0,0
2158,NMT,NICT,NMT_NICT,0,0,7.281643795,6.277679465,-0.926161179,0,0,0,0,0,0,0,0,0,0,0,0,4.595444138,0.954614136,3.629622847,0,0,0
2158,NMT,NA1,NMT_NA1,0,0,7.281643795,6.277679465,-0.926161179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.210018395,4.05711145,4.65114995
2158,IPT,ICT,IPT_ICT,0,0,0,0,0,7.317223166,5.797252299,4.507299986,0,0,0,0,0,0,7.728589907,5.467644516,6.057331897,0,0,0,0,0,0
2158,IPT,NICT,IPT_NICT,0,0,0,0,0,7.317223166,5.797252299,4.507299986,0,0,0,0,0,0,0,0,0,4.595444138,0.954614136,3.629622847,0,0,0
2158,IPT,NA1,IPT_NA1,0,0,0,0,0,7.317223166,5.797252299,4.507299986,0,0,0,0,0,0,0,0,0,0,0,0,4.210018395,4.05711145,4.65114995
2158,PV,ICT,PV_ICT,0,0,0,0,0,0,0,0,8.191399229,6.150993552,2.704850231,0,0,0,7.728589907,5.467644516,6.057331897,0,0,0,0,0,0
2158,PV,NICT,PV_NICT,0,0,0,0,0,0,0,0,8.191399229,6.150993552,2.704850231,0,0,0,0,0,0,4.595444138,0.954614136,3.629622847,0,0,0
2158,PV,NA1,PV_NA1,1,0,0,0,0,0,0,0,8.191399229,6.150993552,2.704850231,0,0,0,0,0,0,0,0,0,4.210018395,4.05711145,4.65114995
2158,BUS,ICT,BUS_ICT,0,0,0,0,0,0,0,0,0,0,0,3.309076943,3.201034995,3.225012137,7.728589907,5.467644516,6.057331897,0,0,0,0,0,0
2158,BUS,NICT,BUS_NICT,0,0,0,0,0,0,0,0,0,0,0,3.309076943,3.201034995,3.225012137,0,0,0,4.595444138,0.954614136,3.629622847,0,0,0
2158,BUS,NA1,BUS_NA1,0,0,0,0,0,0,0,0,0,0,0,3.309076943,3.201034995,3.225012137,0,0,0,0,0,0,4.210018395,4.05711145,4.65114995
2159,NMT,ICT,NMT_ICT,0,0,6.557691061,7.9565724,-4.256819605,0,0,0,0,0,0,0,0,0,5.944629735,-1.341102367,1.308524629,0,0,0,0,0,0
2159,NMT,NICT,NMT_NICT,0,0,6.557691061,7.9565724,-4.256819605,0,0,0,0,0,0,0,0,0,0,0,0,4.389643574,-4.772055535,3.350557731,0,0,0
2159,NMT,NA1,NMT_NA1,0,0,6.557691061,7.9565724,-4.256819605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.034263995,11.1598948,3.360499074
2159,IPT,ICT,IPT_ICT,0,0,0,0,0,7.914431211,3.460945078,3.259818075,0,0,0,0,0,0,5.944629735,-1.341102367,1.308524629,0,0,0,0,0,0
2159,IPT,NICT,IPT_NICT,0,0,0,0,0,7.914431211,3.460945078,3.259818075,0,0,0,0,0,0,0,0,0,4.389643574,-4.772055535,3.350557731,0,0,0
2159,IPT,NA1,IPT_NA1,0,0,0,0,0,7.914431211,3.460945078,3.259818075,0,0,0,0,0,0,0,0,0,0,0,0,6.034263995,11.1598948,3.360499074
2159,PV,ICT,PV_ICT,0,0,0,0,0,0,0,0,5.61916639,1.708977111,11.38730084,0,0,0,5.944629735,-1.341102367,1.308524629,0,0,0,0,0,0
2159,PV,NICT,PV_NICT,0,0,0,0,0,0,0,0,5.61916639,1.708977111,11.38730084,0,0,0,0,0,0,4.389643574,-4.772055535,3.350557731,0,0,0
2159,PV,NA1,PV_NA1,1,0,0,0,0,0,0,0,5.61916639,1.708977111,11.38730084,0,0,0,0,0,0,0,0,0,6.034263995,11.1598948,3.360499074
2159,BUS,ICT,BUS_ICT,0,0,0,0,0,0,0,0,0,0,0,5.885988283,2.81191919,3.22754605,5.944629735,-1.341102367,1.308524629,0,0,0,0,0,0
2159,BUS,NICT,BUS_NICT,0,0,0,0,0,0,0,0,0,0,0,5.885988283,2.81191919,3.22754605,0,0,0,4.389643574,-4.772055535,3.350557731,0,0,0
2159,BUS,NA1,BUS_NA1,0,0,0,0,0,0,0,0,0,0,0,5.885988283,2.81191919,3.22754605,0,0,0,0,0,0,6.034263995,11.1598948,3.360499074
2160,NMT,ICT,NMT_ICT,0,0,4.888542043,6.66217515,1.251404781,0,0,0,0,0,0,0,0,0,7.379994165,0.998616507,6.12564297,0,0,0,0,0,0
2160,NMT,NICT,NMT_NICT,0,0,4.888542043,6.66217515,1.251404781,0,0,0,0,0,0,0,0,0,0,0,0,4.563443356,0.392931746,3.146030377,0,0,0
2160,NMT,NA1,NMT_NA1,0,0,4.888542043,6.66217515,1.251404781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.580002828,2.508099426,0.886484835
2160,IPT,ICT,IPT_ICT,0,0,0,0,0,7.830282099,6.228327711,3.395298145,0,0,0,0,0,0,7.379994165,0.998616507,6.12564297,0,0,0,0,0,0
2160,IPT,NICT,IPT_NICT,0,0,0,0,0,7.830282099,6.228327711,3.395298145,0,0,0,0,0,0,0,0,0,4.563443356,0.392931746,3.146030377,0,0,0
2160,IPT,NA1,IPT_NA1,0,0,0,0,0,7.830282099,6.228327711,3.395298145,0,0,0,0,0,0,0,0,0,0,0,0,3.580002828,2.508099426,0.886484835
2160,PV,ICT,PV_ICT,1,0,0,0,0,0,0,0,8.885509314,4.892121306,5.716130451,0,0,0,7.379994165,0.998616507,6.12564297,0,0,0,0,0,0
2160,PV,NICT,PV_NICT,0,0,0,0,0,0,0,0,8.885509314,4.892121306,5.716130451,0,0,0,0,0,0,4.563443356,0.392931746,3.146030377,0,0,0
2160,PV,NA1,PV_NA1,0,0,0,0,0,0,0,0,8.885509314,4.892121306,5.716130451,0,0,0,0,0,0,0,0,0,3.580002828,2.508099426,0.886484835
2160,BUS,ICT,BUS_ICT,0,0,0,0,0,0,0,0,0,0,0,4.546868092,3.187887123,-3.070363623,7.379994165,0.998616507,6.12564297,0,0,0,0,0,0
2160,BUS,NICT,BUS_NICT,0,0,0,0,0,0,0,0,0,0,0,4.546868092,3.187887123,-3.070363623,0,0,0,4.563443356,0.392931746,3.146030377,0,0,0
2160,BUS,NA1,BUS_NA1,0,0,0,0,0,0,0,0,0,0,0,4.546868092,3.187887123,-3.070363623,0,0,0,0,0,0,3.580002828,2.508099426,0.886484835
2161,NMT,ICT,NMT_ICT,0,0,6.246504778,7.792498593,4.98517544,0,0,0,0,0,0,0,0,0,5.27583658,-3.371864856,8.368038584,0,0,0,0,0,0
2161,NMT,NICT,NMT_NICT,0,0,6.246504778,7.792498593,4.98517544,0,0,0,0,0,0,0,0,0,0,0,0,4.345529564,-1.970382886,4.111373023,0,0,0
2161,NMT,NA1,NMT_NA1,1,0,6.246504778,7.792498593,4.98517544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.408498015,4.640125281,1.86210521
2161,IPT,ICT,IPT_ICT,0,0,0,0,0,5.797947618,4.36297439,5.662871099,0,0,0,0,0,0,5.27583658,-3.371864856,8.368038584,0,0,0,0,0,0
2161,IPT,NICT,IPT_NICT,0,0,0,0,0,5.797947618,4.36297439,5.662871099,0,0,0,0,0,0,0,0,0,4.345529564,-1.970382886,4.111373023,0,0,0
2161,IPT,NA1,IPT_NA1,0,0,0,0,0,5.797947618,4.36297439,5.662871099,0,0,0,0,0,0,0,0,0,0,0,0,4.408498015,4.640125281,1.86210521
2161,PV,ICT,PV_ICT,0,0,0,0,0,0,0,0,4.394069368,2.48156056,-3.853162804,0,0,0,5.27583658,-3.371864856,8.368038584,0,0,0,0,0,0
2161,PV,NICT,PV_NICT,0,0,0,0,0,0,0,0,4.394069368,2.48156056,-3.853162804,0,0,0,0,0,0,4.345529564,-1.970382886,4.111373023,0,0,0
2161,PV,NA1,PV_NA1,0,0,0,0,0,0,0,0,4.394069368,2.48156056,-3.853162804,0,0,0,0,0,0,0,0,0,4.408498015,4.640125281,1.86210521
2161,BUS,ICT,BUS_ICT,0,0,0,0,0,0,0,0,0,0,0,2.61086992,4.135376897,-1.775834599,5.27583658,-3.371864856,8.368038584,0,0,0,0,0,0
2161,BUS,NICT,BUS_NICT,0,0,0,0,0,0,0,0,0,0,0,2.61086992,4.135376897,-1.775834599,0,0,0,4.345529564,-1.970382886,4.111373023,0,0,0
2161,BUS,NA1,BUS_NA1,0,0,0,0,0,0,0,0,0,0,0,2.61086992,4.135376897,-1.775834599,0,0,0,0,0,0,4.408498015,4.640125281,1.86210521
2162,NMT,ICT,NMT_ICT,0,0,6.498221748,5.016046966,2.625311662,0,0,0,0,0,0,0,0,0,5.740113471,-2.393340532,7.893507267,0,0,0,0,0,0
2162,NMT,NICT,NMT_NICT,1,0,6.498221748,5.016046966,2.625311662,0,0,0,0,0,0,0,0,0,0,0,0,5.738067705,5.511818063,4.056884439,0,0,0
2162,NMT,NA1,NMT_NA1,0,0,6.498221748,5.016046966,2.625311662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.617331456,-0.068359739,-2.164674258
2162,IPT,ICT,IPT_ICT,0,0,0,0,0,5.679014835,3.782328622,5.230912091,0,0,0,0,0,0,5.740113471,-2.393340532,7.893507267,0,0,0,0,0,0
2162,IPT,NICT,IPT_NICT,0,0,0,0,0,5.679014835,3.782328622,5.230912091,0,0,0,0,0,0,0,0,0,5.738067705,5.511818063,4.056884439,0,0,0
2162,IPT,NA1,IPT_NA1,0,0,0,0,0,5.679014835,3.782328622,5.230912091,0,0,0,0,0,0,0,0,0,0,0,0,2.617331456,-0.068359739,-2.164674258
2162,PV,ICT,PV_ICT,0,0,0,0,0,0,0,0,7.624147628,-2.62388876,2.543582608,0,0,0,5.740113471,-2.393340532,7.893507267,0,0,0,0,0,0
2162,PV,NICT,PV_NICT,0,0,0,0,0,0,0,0,7.624147628,-2.62388876,2.543582608,0,0,0,0,0,0,5.738067705,5.511818063,4.056884439,0,0,0
2162,PV,NA1,PV_NA1,0,0,0,0,0,0,0,0,7.624147628,-2.62388876,2.543582608,0,0,0,0,0,0,0,0,0,2.617331456,-0.068359739,-2.164674258
2162,BUS,ICT,BUS_ICT,0,0,0,0,0,0,0,0,0,0,0,5.217000645,3.924068458,-1.401909225,5.740113471,-2.393340532,7.893507267,0,0,0,0,0,0
2162,BUS,NICT,BUS_NICT,0,0,0,0,0,0,0,0,0,0,0,5.217000645,3.924068458,-1.401909225,0,0,0,5.738067705,5.511818063,4.056884439,0,0,0
2162,BUS,NA1,BUS_NA1,0,0,0,0,0,0,0,0,0,0,0,5.217000645,3.924068458,-1.401909225,0,0,0,0,0,0,2.617331456,-0.068359739,-2.164674258
2163,NMT,ICT,NMT_ICT,1,0,7.140149039,7.244716419,5.198415141,0,0,0,0,0,0,0,0,0,6.385610199,10.95021841,4.350572282,0,0,0,0,0,0
2163,NMT,NICT,NMT_NICT,0,0,7.140149039,7.244716419,5.198415141,0,0,0,0,0,0,0,0,0,0,0,0,5.948066657,4.574406876,3.378348925,0,0,0
2163,NMT,NA1,NMT_NA1,0,0,7.140149039,7.244716419,5.198415141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.169389301,-7.219330607,2.940667157
2163,IPT,ICT,IPT_ICT,0,0,0,0,0,7.872471593,5.695269227,0.70443882,0,0,0,0,0,0,6.385610199,10.95021841,4.350572282,0,0,0,0,0,0
2163,IPT,NICT,IPT_NICT,0,0,0,0,0,7.872471593,5.695269227,0.70443882,0,0,0,0,0,0,0,0,0,5.948066657,4.574406876,3.378348925,0,0,0
2163,IPT,NA1,IPT_NA1,0,0,0,0,0,7.872471593,5.695269227,0.70443882,0,0,0,0,0,0,0,0,0,0,0,0,4.169389301,-7.219330607,2.940667157
2163,PV,ICT,PV_ICT,0,0,0,0,0,0,0,0,7.302831434,2.238270048,1.673180393,0,0,0,6.385610199,10.95021841,4.350572282,0,0,0,0,0,0
2163,PV,NICT,PV_NICT,0,0,0,0,0,0,0,0,7.302831434,2.238270048,1.673180393,0,0,0,0,0,0,5.948066657,4.574406876,3.378348925,0,0,0
2163,PV,NA1,PV_NA1,0,0,0,0,0,0,0,0,7.302831434,2.238270048,1.673180393,0,0,0,0,0,0,0,0,0,4.169389301,-7.219330607,2.940667157
2163,BUS,ICT,BUS_ICT,0,0,0,0,0,0,0,0,0,0,0,6.831704261,5.393923414,2.175052138,6.385610199,10.95021841,4.350572282,0,0,0,0,0,0
2163,BUS,NICT,BUS_NICT,0,0,0,0,0,0,0,0,0,0,0,6.831704261,5.393923414,2.175052138,0,0,0,5.948066657,4.574406876,3.378348925,0,0,0
2163,BUS,NA1,BUS_NA1,0,0,0,0,0,0,0,0,0,0,0,6.831704261,5.393923414,2.175052138,0,0,0,0,0,0,4.169389301,-7.219330607,2.940667157
2164,NMT,ICT,NMT_ICT,0,0,7.580540687,7.709151959,6.767823871,0,0,0,0,0,0,0,0,0,6.159221372,6.05518194,-4.594600653,0,0,0,0,0,0
2164,NMT,NICT,NMT_NICT,0,0,7.580540687,7.709151959,6.767823871,0,0,0,0,0,0,0,0,0,0,0,0,5.726935708,0.173176954,2.686598972,0,0,0
2164,NMT,NA1,NMT_NA1,0,0,7.580540687,7.709151959,6.767823871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.748719899,5.959836367,-0.445530663
2164,IPT,ICT,IPT_ICT,0,0,0,0,0,6.375885462,5.364170063,5.156761982,0,0,0,0,0,0,6.159221372,6.05518194,-4.594600653,0,0,0,0,0,0
2164,IPT,NICT,IPT_NICT,0,0,0,0,0,6.375885462,5.364170063,5.156761982,0,0,0,0,0,0,0,0,0,5.726935708,0.173176954,2.686598972,0,0,0
2164,IPT,NA1,IPT_NA1,0,0,0,0,0,6.375885462,5.364170063,5.156761982,0,0,0,0,0,0,0,0,0,0,0,0,4.748719899,5.959836367,-0.445530663
2164,PV,ICT,PV_ICT,0,0,0,0,0,0,0,0,4.958357529,1.64045095,11.3280239,0,0,0,6.159221372,6.05518194,-4.594600653,0,0,0,0,0,0
2164,PV,NICT,PV_NICT,0,0,0,0,0,0,0,0,4.958357529,1.64045095,11.3280239,0,0,0,0,0,0,5.726935708,0.173176954,2.686598972,0,0,0
2164,PV,NA1,PV_NA1,1,0,0,0,0,0,0,0,4.958357529,1.64045095,11.3280239,0,0,0,0,0,0,0,0,0,4.748719899,5.959836367,-0.445530663
2164,BUS,ICT,BUS_ICT,0,0,0,0,0,0,0,0,0,0,0,6.434145164,3.632870955,1.155437426,6.159221372,6.05518194,-4.594600653,0,0,0,0,0,0
2164,BUS,NICT,BUS_NICT,0,0,0,0,0,0,0,0,0,0,0,6.434145164,3.632870955,1.155437426,0,0,0,5.726935708,0.173176954,2.686598972,0,0,0
2164,BUS,NA1,BUS_NA1,0,0,0,0,0,0,0,0,0,0,0,6.434145164,3.632870955,1.155437426,0,0,0,0,0,0,4.748719899,5.959836367,-0.445530663
2165,NMT,ICT,NMT_ICT,0,0,4.984905808,5.419161701,0.457472956,0,0,0,0,0,0,0,0,0,6.858877358,-3.052615522,-7.869625381,0,0,0,0,0,0
2165,NMT,NICT,NMT_NICT,0,0,4.984905808,5.419161701,0.457472956,0,0,0,0,0,0,0,0,0,0,0,0,5.230148103,0.651682301,3.722227008,0,0,0
2165,NMT,NA1,NMT_NA1,0,0,4.984905808,5.419161701,0.457472956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.346046769,3.66698543,-1.639309891
2165,IPT,ICT,IPT_ICT,0,0,0,0,0,5.624893169,4.000813097,3.926347974,0,0,0,0,0,0,6.858877358,-3.052615522,-7.869625381,0,0,0,0,0,0
2165,IPT,NICT,IPT_NICT,0,0,0,0,0,5.624893169,4.000813097,3.926347974,0,0,0,0,0,0,0,0,0,5.230148103,0.651682301,3.722227008,0,0,0
2165,IPT,NA1,IPT_NA1,0,0,0,0,0,5.624893169,4.000813097,3.926347974,0,0,0,0,0,0,0,0,0,0,0,0,5.346046769,3.66698543,-1.639309891
2165,PV,ICT,PV_ICT,0,0,0,0,0,0,0,0,5.944219994,-0.057097141,-0.206779805,0,0,0,6.858877358,-3.052615522,-7.869625381,0,0,0,0,0,0
2165,PV,NICT,PV_NICT,0,0,0,0,0,0,0,0,5.944219994,-0.057097141,-0.206779805,0,0,0,0,0,0,5.230148103,0.651682301,3.722227008,0,0,0
2165,PV,NA1,PV_NA1,0,0,0,0,0,0,0,0,5.944219994,-0.057097141,-0.206779805,0,0,0,0,0,0,0,0,0,5.346046769,3.66698543,-1.639309891
2165,BUS,ICT,BUS_ICT,0,0,0,0,0,0,0,0,0,0,0,5.451463939,3.110901217,4.433985058,6.858877358,-3.052615522,-7.869625381,0,0,0,0,0,0
2165,BUS,NICT,BUS_NICT,0,0,0,0,0,0,0,0,0,0,0,5.451463939,3.110901217,4.433985058,0,0,0,5.230148103,0.651682301,3.722227008,0,0,0
2165,BUS,NA1,BUS_NA1,1,0,0,0,0,0,0,0,0,0,0,5.451463939,3.110901217,4.433985058,0,0,0,0,0,0,5.346046769,3.66698543,-1.639309891
2166,NMT,ICT,NMT_ICT,0,0,5.189142489,5.288377555,12.58738409,0,0,0,0,0,0,0,0,0,6.688954988,1.983411997,4.945396584,0,0,0,0,0,0
2166,NMT,NICT,NMT_NICT,0,0,5.189142489,5.288377555,12.58738409,0,0,0,0,0,0,0,0,0,0,0,0,3.734440813,-2.412601391,3.512781852,0,0,0
2166,NMT,NA1,NMT_NA1,1,0,5.189142489,5.288377555,12.58738409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.274400374,5.938546937,6.222647064
2166,IPT,ICT,IPT_ICT,0,0,0,0,0,7.120990891,3.747000243,3.291817937,0,0,0,0,0,0,6.688954988,1.983411997,4.945396584,0,0,0,0,0,0
2166,IPT,NICT,IPT_NICT,0,0,0,0,0,7.120990891,3.747000243,3.291817937,0,0,0,0,0,0,0,0,0,3.734440813,-2.412601391,3.512781852,0,0,0
2166,IPT,NA1,IPT_NA1,0,0,0,0,0,7.120990891,3.747000243,3.291817937,0,0,0,0,0,0,0,0,0,0,0,0,1.274400374,5.938546937,6.222647064
2166,PV,ICT,PV_ICT,0,0,0,0,0,0,0,0,5.564145584,0.829103816,2.651697608,0,0,0,6.688954988,1.983411997,4.945396584,0,0,0,0,0,0
2166,PV,NICT,PV_NICT,0,0,0,0,0,0,0,0,5.564145584,0.829103816,2.651697608,0,0,0,0,0,0,3.734440813,-2.412601391,3.512781852,0,0,0
2166,PV,NA1,PV_NA1,0,0,0,0,0,0,0,0,5.564145584,0.829103816,2.651697608,0,0,0,0,0,0,0,0,0,1.274400374,5.938546937,6.222647064
2166,BUS,ICT,BUS_ICT,0,0,0,0,0,0,0,0,0,0,0,4.560741335,4.657020629,-0.896643059,6.688954988,1.983411997,4.945396584,0,0,0,0,0,0
2166,BUS,NICT,BUS_NICT,0,0,0,0,0,0,0,0,0,0,0,4.560741335,4.657020629,-0.896643059,0,0,0,3.734440813,-2.412601391,3.512781852,0,0,0
2166,BUS,NA1,BUS_NA1,0,0,0,0,0,0,0,0,0,0,0,4.560741335,4.657020629,-0.896643059,0,0,0,0,0,0,1.274400374,5.938546937,6.222647064
2167,NMT,ICT,NMT_ICT,0,0,4.742422141,6.273717822,0.618338304,0,0,0,0,0,0,0,0,0,5.261815955,0.933023197,5.90774388,0,0,0,0,0,0
2167,NMT,NICT,NMT_NICT,0,0,4.742422141,6.273717822,0.618338304,0,0,0,0,0,0,0,0,0,0,0,0,5.515672548,-0.520248645,4.251515581,0,0,0
2167,NMT,NA1,NMT_NA1,0,0,4.742422141,6.273717822,0.618338304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.557799237,-3.723690664,2.328661747
2167,IPT,ICT,IPT_ICT,0,0,0,0,0,5.853260972,4.812518513,2.992825264,0,0,0,0,0,0,5.261815955,0.933023197,5.90774388,0,0,0,0,0,0
2167,IPT,NICT,IPT_NICT,0,0,0,0,0,5.853260972,4.812518513,2.992825264,0,0,0,0,0,0,0,0,0,5.515672548,-0.520248645,4.251515581,0,0,0
2167,IPT,NA1,IPT_NA1,0,0,0,0,0,5.853260972,4.812518513,2.992825264,0,0,0,0,0,0,0,0,0,0,0,0,2.557799237,-3.723690664,2.328661747
2167,PV,ICT,PV_ICT,1,0,0,0,0,0,0,0,4.472464342,2.079540702,3.335416478,0,0,0,5.261815955,0.933023197,5.90774388,0,0,0,0,0,0
2167,PV,NICT,PV_NICT,0,0,0,0,0,0,0,0,4.472464342,2.079540702,3.335416478,0,0,0,0,0,0,5.515672548,-0.520248645,4.251515581,0,0,0
2167,PV,NA1,PV_NA1,0,0,0,0,0,0,0,0,4.472464342,2.079540702,3.335416478,0,0,0,0,0,0,0,0,0,2.557799237,-3.723690664,2.328661747
2167,BUS,ICT,BUS_ICT,0,0,0,0,0,0,0,0,0,0,0,3.596665028,3.01997488,5.079840169,5.261815955,0.933023197,5.90774388,0,0,0,0,0,0
2167,BUS,NICT,BUS_NICT,0,0,0,0,0,0,0,0,0,0,0,3.596665028,3.01997488,5.079840169,0,0,0,5.515672548,-0.520248645,4.251515581,0,0,0
2167,BUS,NA1,BUS_NA1,0,0,0,0,0,0,0,0,0,0,0,3.596665028,3.01997488,5.079840169,0,0,0,0,0,0,2.557799237,-3.723690664,2.328661747
2168,NMT,ICT,NMT_ICT,1,0,5.765980141,7.801036718,1.149875897,0,0,0,0,0,0,0,0,0,5.395083218,9.9549613,2.051189111,0,0,0,0,0,0
2168,NMT,NICT,NMT_NICT,0,0,5.765980141,7.801036718,1.149875897,0,0,0,0,0,0,0,0,0,0,0,0,6.978849808,3.561660707,3.500127302,0,0,0
2168,NMT,NA1,NMT_NA1,0,0,5.765980141,7.801036718,1.149875897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.534628483,-3.25544027,-0.837409628
2168,IPT,ICT,IPT_ICT,0,0,0,0,0,5.801740925,3.79591305,3.050882372,0,0,0,0,0,0,5.395083218,9.9549613,2.051189111,0,0,0,0,0,0
2168,IPT,NICT,IPT_NICT,0,0,0,0,0,5.801740925,3.79591305,3.050882372,0,0,0,0,0,0,0,0,0,6.978849808,3.561660707,3.500127302,0,0,0
2168,IPT,NA1,IPT_NA1,0,0,0,0,0,5.801740925,3.79591305,3.050882372,0,0,0,0,0,0,0,0,0,0,0,0,3.534628483,-3.25544027,-0.837409628
2168,PV,ICT,PV_ICT,0,0,0,0,0,0,0,0,6.923940115,-5.362773208,-3.348887668,0,0,0,5.395083218,9.9549613,2.051189111,0,0,0,0,0,0
2168,PV,NICT,PV_NICT,0,0,0,0,0,0,0,0,6.923940115,-5.362773208,-3.348887668,0,0,0,0,0,0,6.978849808,3.561660707,3.500127302,0,0,0
2168,PV,NA1,PV_NA1,0,0,0,0,0,0,0,0,6.923940115,-5.362773208,-3.348887668,0,0,0,0,0,0,0,0,0,3.534628483,-3.25544027,-0.837409628
2168,BUS,ICT,BUS_ICT,0,0,0,0,0,0,0,0,0,0,0,3.784833133,3.209165378,-0.461140852,5.395083218,9.9549613,2.051189111,0,0,0,0,0,0
2168,BUS,NICT,BUS_NICT,0,0,0,0,0,0,0,0,0,0,0,3.784833133,3.209165378,-0.461140852,0,0,0,6.978849808,3.561660707,3.500127302,0,0,0
2168,BUS,NA1,BUS_NA1,0,0,0,0,0,0,0,0,0,0,0,3.784833133,3.209165378,-0.461140852,0,0,0,0,0,0,3.534628483,-3.25544027,-0.837409628
2169,NMT,ICT,NMT_ICT,0,0,6.466358374,6.627159681,-0.830482147,0,0,0,0,0,0,0,0,0,5.155134882,-5.064866973,3.31551399,0,0,0,0,0,0
2169,NMT,NICT,NMT_NICT,0,0,6.466358374,6.627159681,-0.830482147,0,0,0,0,0,0,0,0,0,0,0,0,4.8147056,5.67638977,3.712139577,0,0,0
2169,NMT,NA1,NMT_NA1,0,0,6.466358374,6.627159681,-0.830482147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.719070738,3.204600454,-0.274343133
2169,IPT,ICT,IPT_ICT,0,0,0,0,0,7.637747129,3.938527027,3.320064055,0,0,0,0,0,0,5.155134882,-5.064866973,3.31551399,0,0,0,0,0,0
2169,IPT,NICT,IPT_NICT,1,0,0,0,0,7.637747129,3.938527027,3.320064055,0,0,0,0,0,0,0,0,0,4.8147056,5.67638977,3.712139577,0,0,0
2169,IPT,NA1,IPT_NA1,0,0,0,0,0,7.637747129,3.938527027,3.320064055,0,0,0,0,0,0,0,0,0,0,0,0,1.719070738,3.204600454,-0.274343133
2169,PV,ICT,PV_ICT,0,0,0,0,0,0,0,0,8.968349228,3.080166048,-5.621958318,0,0,0,5.155134882,-5.064866973,3.31551399,0,0,0,0,0,0
2169,PV,NICT,PV_NICT,0,0,0,0,0,0,0,0,8.968349228,3.080166048,-5.621958318,0,0,0,0,0,0,4.8147056,5.67638977,3.712139577,0,0,0
2169,PV,NA1,PV_NA1,0,0,0,0,0,0,0,0,8.968349228,3.080166048,-5.621958318,0,0,0,0,0,0,0,0,0,1.719070738,3.204600454,-0.274343133
2169,BUS,ICT,BUS_ICT,0,0,0,0,0,0,0,0,0,0,0,3.731033704,3.222254896,0.746109089,5.155134882,-5.064866973,3.31551399,0,0,0,0,0,0
2169,BUS,NICT,BUS_NICT,0,0,0,0,0,0,0,0,0,0,0,3.731033704,3.222254896,0.746109089,0,0,0,4.8147056,5.67638977,3.712139577,0,0,0
2169,BUS,NA1,BUS_NA1,0,0,0,0,0,0,0,0,0,0,0,3.731033704,3.222254896,0.746109089,0,0,0,0,0,0,1.719070738,3.204600454,-0.274343133
2170,NMT,ICT,NMT_ICT,0,0,6.987334517,6.582369391,4.181557924,0,0,0,0,0,0,0,0,0,7.857820148,0.095568327,1.525507699,0,0,0,0,0,0
2170,NMT,NICT,NMT_NICT,0,0,6.987334517,6.582369391,4.181557924,0,0,0,0,0,0,0,0,0,0,0,0,3.398031124,1.65412993,4.80637136,0,0,0
2170,NMT,NA1,NMT_NA1,1,0,6.987334517,6.582369391,4.181557924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.201273704,1.02957206,2.39738755
2170,IPT,ICT,IPT_ICT,0,0,0,0,0,5.48743746,5.11562079,2.872867416,0,0,0,0,0,0,7.857820148,0.095568327,1.525507699,0,0,0,0,0,0
2170,IPT,NICT,IPT_NICT,0,0,0,0,0,5.48743746,5.11562079,2.872867416,0,0,0,0,0,0,0,0,0,3.398031124,1.65412993,4.80637136,0,0,0
2170,IPT,NA1,IPT_NA1,0,0,0,0,0,5.48743746,5.11562079,2.872867416,0,0,0,0,0,0,0,0,0,0,0,0,4.201273704,1.02957206,2.39738755
2170,PV,ICT,PV_ICT,0,0,0,0,0,0,0,0,6.797940705,3.811999966,0.867808869,0,0,0,7.857820148,0.095568327,1.525507699,0,0,0,0,0,0
2170,PV,NICT,PV_NICT,0,0,0,0,0,0,0,0,6.797940705,3.811999966,0.867808869,0,0,0,0,0,0,3.398031124,1.65412993,4.80637136,0,0,0
