,Unnamed: 0,ID,Gender,Age,Education,Income,Pay_Method,App_Frq,Disability,Drv_Exp,Drv_Frq,Prk_Frq,Payment,Information,Reminder,Price,Choice,CHID,ALT,Tap,Voice,Automatic,ParkMeter,No_info,Availabile,Avail_Traffic,No_Remind,Remind,App_Users,Regular_Prk,Regular_App,Under_35,PRF1,PRF2,PRF3,PRF4,TIME1,TIME2,TIME3,TIME4,PRV1,PRV2,PRV3,Interaction,Interaction1,Interaction2,Interaction3,Interaction4,new_Age,new_PRF1,new_TIME4,Interaction5,Interaction6,new_AgexParkMeter,PRFxParkMeter,TIMExParkMeter,EducationxParkMeter,Drv_ExpxParkMeter,Prk_FrqxParkMeter
2118,2118,177,1,2,4,1,1,0,1,4,0,0,1,1,2,40,1,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,3,1,2,1,3,1,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2119,2119,177,1,2,4,1,1,0,1,4,0,0,3,1,2,45,0,3,2,0,0,1,0,1,0,0,0,1,0,0,0,0,1,3,1,2,1,3,1,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2120,2120,177,1,2,4,1,1,0,1,4,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,2,1,3,1,1,1,1,2,1,0,0,4,4,1,0,0,0,1,1,0,0,4,4,0
2121,2121,177,1,2,4,1,1,0,1,4,0,0,1,3,1,30,1,4,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,3,1,2,1,3,1,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2122,2122,177,1,2,4,1,1,0,1,4,0,0,2,3,1,30,0,4,2,0,1,0,0,0,0,1,1,0,0,0,0,0,1,3,1,2,1,3,1,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2123,2123,177,1,2,4,1,1,0,1,4,0,0,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,2,1,3,1,1,1,1,2,1,0,0,4,4,1,0,0,0,1,1,0,0,4,4,0
2124,2124,178,1,1,1,0,1,0,1,3,4,0,2,3,2,50,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,3,2,2,3,2,2,1,2,1,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
2125,2125,178,1,1,1,0,1,0,1,3,4,0,1,2,2,45,1,1,2,1,0,0,0,0,1,0,0,1,0,0,0,1,3,2,2,3,2,2,1,2,1,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
2126,2126,178,1,1,1,0,1,0,1,3,4,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,3,2,2,3,2,2,1,2,1,1,1,0,2,1,1,3,0,2,1,0,1,0,2,1,1,3,0
2127,2127,178,1,1,1,0,1,0,1,3,4,0,2,3,1,30,0,2,1,0,1,0,0,0,0,1,1,0,0,0,0,1,3,2,2,3,2,2,1,2,1,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
2128,2128,178,1,1,1,0,1,0,1,3,4,0,3,3,1,35,1,2,2,0,0,1,0,0,0,1,1,0,0,0,0,1,3,2,2,3,2,2,1,2,1,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
2129,2129,178,1,1,1,0,1,0,1,3,4,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,3,2,2,3,2,2,1,2,1,1,1,0,2,1,1,3,0,2,1,0,1,0,2,1,1,3,0
2130,2130,178,1,1,1,0,1,0,1,3,4,0,1,1,1,20,1,3,1,1,0,0,0,1,0,0,1,0,0,0,0,1,3,2,2,3,2,2,1,2,1,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
2131,2131,178,1,1,1,0,1,0,1,3,4,0,2,1,2,40,0,3,2,0,1,0,0,1,0,0,0,1,0,0,0,1,3,2,2,3,2,2,1,2,1,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
2132,2132,178,1,1,1,0,1,0,1,3,4,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,1,3,2,2,3,2,2,1,2,1,1,1,0,2,1,1,3,0,2,1,0,1,0,2,1,1,3,0
2133,2133,178,1,1,1,0,1,0,1,3,4,0,1,2,2,45,0,4,1,1,0,0,0,0,1,0,0,1,0,0,0,1,3,2,2,3,2,2,1,2,1,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
2134,2134,178,1,1,1,0,1,0,1,3,4,0,3,2,1,30,1,4,2,0,0,1,0,0,1,0,1,0,0,0,0,1,3,2,2,3,2,2,1,2,1,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
2135,2135,178,1,1,1,0,1,0,1,3,4,0,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,1,3,2,2,3,2,2,1,2,1,1,1,0,2,1,1,3,0,2,1,0,1,0,2,1,1,3,0
2136,2136,179,1,2,4,3,2,3,1,3,4,3,1,3,2,50,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,2,4,4,2,2,2,2,2,3,2,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2137,2137,179,1,2,4,3,2,3,1,3,4,3,3,2,2,50,0,1,2,0,0,1,0,0,1,0,0,1,0,1,1,0,2,4,4,2,2,2,2,2,3,2,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2138,2138,179,1,2,4,3,2,3,1,3,4,3,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,1,1,0,2,4,4,2,2,2,2,2,3,2,2,1,1,1,4,3,1,1,1,3,1,1,1,1,4,3,3
2139,2139,179,1,2,4,3,2,3,1,3,4,3,1,3,1,30,0,2,1,1,0,0,0,0,0,1,1,0,0,1,1,0,2,4,4,2,2,2,2,2,3,2,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2140,2140,179,1,2,4,3,2,3,1,3,4,3,3,1,1,25,0,2,2,0,0,1,0,1,0,0,1,0,0,1,1,0,2,4,4,2,2,2,2,2,3,2,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2141,2141,179,1,2,4,3,2,3,1,3,4,3,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0,0,0,1,1,0,2,4,4,2,2,2,2,2,3,2,2,1,1,1,4,3,1,1,1,3,1,1,1,1,4,3,3
2142,2142,179,1,2,4,3,2,3,1,3,4,3,3,2,1,30,0,3,1,0,0,1,0,0,1,0,1,0,0,1,1,0,2,4,4,2,2,2,2,2,3,2,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2143,2143,179,1,2,4,3,2,3,1,3,4,3,2,1,2,40,0,3,2,0,1,0,0,1,0,0,0,1,0,1,1,0,2,4,4,2,2,2,2,2,3,2,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2144,2144,179,1,2,4,3,2,3,1,3,4,3,0,0,0,0,1,3,3,0,0,0,1,0,0,0,0,0,0,1,1,0,2,4,4,2,2,2,2,2,3,2,2,1,1,1,4,3,1,1,1,3,1,1,1,1,4,3,3
2145,2145,179,1,2,4,3,2,3,1,3,4,3,2,1,1,20,0,4,1,0,1,0,0,1,0,0,1,0,0,1,1,0,2,4,4,2,2,2,2,2,3,2,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2146,2146,179,1,2,4,3,2,3,1,3,4,3,1,2,2,45,0,4,2,1,0,0,0,0,1,0,0,1,0,1,1,0,2,4,4,2,2,2,2,2,3,2,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2147,2147,179,1,2,4,3,2,3,1,3,4,3,0,0,0,0,1,4,3,0,0,0,1,0,0,0,0,0,0,1,1,0,2,4,4,2,2,2,2,2,3,2,2,1,1,1,4,3,1,1,1,3,1,1,1,1,4,3,3
2148,2148,180,1,2,4,5,1,0,1,1,2,0,2,1,2,40,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,3,2,4,2,3,2,3,3,3,2,2,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0
2149,2149,180,1,2,4,5,1,0,1,1,2,0,3,2,2,50,0,1,2,0,0,1,0,0,1,0,0,1,0,0,0,0,3,2,4,2,3,2,3,3,3,2,2,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0
2150,2150,180,1,2,4,5,1,0,1,1,2,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,4,2,3,2,3,3,3,2,2,1,2,2,4,1,1,2,2,0,1,1,2,2,4,1,0
2151,2151,180,1,2,4,5,1,0,1,1,2,0,3,1,2,45,0,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,3,2,4,2,3,2,3,3,3,2,2,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0
2152,2152,180,1,2,4,5,1,0,1,1,2,0,3,2,1,30,0,2,2,0,0,1,0,0,1,0,1,0,0,0,0,0,3,2,4,2,3,2,3,3,3,2,2,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0
2153,2153,180,1,2,4,5,1,0,1,1,2,0,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,4,2,3,2,3,3,3,2,2,1,2,2,4,1,1,2,2,0,1,1,2,2,4,1,0
2154,2154,180,1,2,4,5,1,0,1,1,2,0,1,3,1,30,0,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,3,2,4,2,3,2,3,3,3,2,2,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0
2155,2155,180,1,2,4,5,1,0,1,1,2,0,2,2,1,25,1,3,2,0,1,0,0,0,1,0,1,0,0,0,0,0,3,2,4,2,3,2,3,3,3,2,2,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0
2156,2156,180,1,2,4,5,1,0,1,1,2,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,4,2,3,2,3,3,3,2,2,1,2,2,4,1,1,2,2,0,1,1,2,2,4,1,0
2157,2157,180,1,2,4,5,1,0,1,1,2,0,1,3,1,30,0,4,1,1,0,0,0,0,0,1,1,0,0,0,0,0,3,2,4,2,3,2,3,3,3,2,2,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0
2158,2158,180,1,2,4,5,1,0,1,1,2,0,2,3,2,50,0,4,2,0,1,0,0,0,0,1,0,1,0,0,0,0,3,2,4,2,3,2,3,3,3,2,2,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0
2159,2159,180,1,2,4,5,1,0,1,1,2,0,0,0,0,0,1,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,4,2,3,2,3,3,3,2,2,1,2,2,4,1,1,2,2,0,1,1,2,2,4,1,0
2160,2160,181,1,5,2,1,1,0,1,4,0,0,2,1,1,20,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
2161,2161,181,1,5,2,1,1,0,1,4,0,0,3,1,2,45,0,1,2,0,0,1,0,1,0,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
2162,2162,181,1,5,2,1,1,0,1,4,0,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,4,2,1,1,0,1,2,1,1,2,4,0
2163,2163,181,1,5,2,1,1,0,1,4,0,0,3,1,2,45,0,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
2164,2164,181,1,5,2,1,1,0,1,4,0,0,2,2,2,45,0,2,2,0,1,0,0,0,1,0,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
2165,2165,181,1,5,2,1,1,0,1,4,0,0,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,4,2,1,1,0,1,2,1,1,2,4,0
2166,2166,181,1,5,2,1,1,0,1,4,0,0,1,3,2,50,0,3,1,1,0,0,0,0,0,1,0,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
2167,2167,181,1,5,2,1,1,0,1,4,0,0,1,3,1,30,0,3,2,1,0,0,0,0,0,1,1,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
2168,2168,181,1,5,2,1,1,0,1,4,0,0,0,0,0,0,1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,4,2,1,1,0,1,2,1,1,2,4,0
2169,2169,181,1,5,2,1,1,0,1,4,0,0,1,2,1,25,0,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
2170,2170,181,1,5,2,1,1,0,1,4,0,0,2,3,1,30,0,4,2,0,1,0,0,0,0,1,1,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0
2171,2171,181,1,5,2,1,1,0,1,4,0,0,0,0,0,0,1,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,4,2,1,1,0,1,2,1,1,2,4,0
2172,2172,182,0,2,4,4,1,0,1,4,2,1,1,1,2,40,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,2,4,1,2,1,2,1,2,1,3,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2173,2173,182,0,2,4,4,1,0,1,4,2,1,1,3,1,30,0,1,2,1,0,0,0,0,0,1,1,0,0,0,0,0,2,4,1,2,1,2,1,2,1,3,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2174,2174,182,0,2,4,4,1,0,1,4,2,1,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,1,2,1,2,1,2,1,3,2,1,1,1,4,4,1,1,1,1,0,1,1,1,4,4,1
2175,2175,182,0,2,4,4,1,0,1,4,2,1,1,3,2,50,0,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,2,4,1,2,1,2,1,2,1,3,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2176,2176,182,0,2,4,4,1,0,1,4,2,1,3,1,1,25,0,2,2,0,0,1,0,1,0,0,1,0,0,0,0,0,2,4,1,2,1,2,1,2,1,3,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2177,2177,182,0,2,4,4,1,0,1,4,2,1,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,1,2,1,2,1,2,1,3,2,1,1,1,4,4,1,1,1,1,0,1,1,1,4,4,1
2178,2178,182,0,2,4,4,1,0,1,4,2,1,2,1,1,20,0,3,1,0,1,0,0,1,0,0,1,0,0,0,0,0,2,4,1,2,1,2,1,2,1,3,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2179,2179,182,0,2,4,4,1,0,1,4,2,1,2,2,2,45,0,3,2,0,1,0,0,0,1,0,0,1,0,0,0,0,2,4,1,2,1,2,1,2,1,3,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2180,2180,182,0,2,4,4,1,0,1,4,2,1,0,0,0,0,1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,1,2,1,2,1,2,1,3,2,1,1,1,4,4,1,1,1,1,0,1,1,1,4,4,1
2181,2181,182,0,2,4,4,1,0,1,4,2,1,3,2,1,30,0,4,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2,4,1,2,1,2,1,2,1,3,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2182,2182,182,0,2,4,4,1,0,1,4,2,1,3,3,2,55,0,4,2,0,0,1,0,0,0,1,0,1,0,0,0,0,2,4,1,2,1,2,1,2,1,3,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
2183,2183,182,0,2,4,4,1,0,1,4,2,1,0,0,0,0,1,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,1,2,1,2,1,2,1,3,2,1,1,1,4,4,1,1,1,1,0,1,1,1,4,4,1
2184,2184,183,1,4,4,6,2,3,1,4,2,0,1,2,2,45,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,3,2,4,3,0,2,0,1,4,3,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
2185,2185,183,1,4,4,6,2,3,1,4,2,0,2,1,1,20,0,1,2,0,1,0,0,1,0,0,1,0,0,0,1,0,3,2,4,3,0,2,0,1,4,3,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
2186,2186,183,1,4,4,6,2,3,1,4,2,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2,4,3,0,2,0,1,4,3,4,2,2,0,4,4,2,2,0,0,1,2,2,0,4,4,0
2187,2187,183,1,4,4,6,2,3,1,4,2,0,1,1,1,20,0,2,1,1,0,0,0,1,0,0,1,0,0,0,1,0,3,2,4,3,0,2,0,1,4,3,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
2188,2188,183,1,4,4,6,2,3,1,4,2,0,2,2,2,45,0,2,2,0,1,0,0,0,1,0,0,1,0,0,1,0,3,2,4,3,0,2,0,1,4,3,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
2189,2189,183,1,4,4,6,2,3,1,4,2,0,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2,4,3,0,2,0,1,4,3,4,2,2,0,4,4,2,2,0,0,1,2,2,0,4,4,0
2190,2190,183,1,4,4,6,2,3,1,4,2,0,1,3,2,50,1,3,1,1,0,0,0,0,0,1,0,1,0,0,1,0,3,2,4,3,0,2,0,1,4,3,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
2191,2191,183,1,4,4,6,2,3,1,4,2,0,3,1,2,45,0,3,2,0,0,1,0,1,0,0,0,1,0,0,1,0,3,2,4,3,0,2,0,1,4,3,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
2192,2192,183,1,4,4,6,2,3,1,4,2,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2,4,3,0,2,0,1,4,3,4,2,2,0,4,4,2,2,0,0,1,2,2,0,4,4,0
2193,2193,183,1,4,4,6,2,3,1,4,2,0,3,3,1,35,0,4,1,0,0,1,0,0,0,1,1,0,0,0,1,0,3,2,4,3,0,2,0,1,4,3,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
2194,2194,183,1,4,4,6,2,3,1,4,2,0,3,2,1,30,0,4,2,0,0,1,0,0,1,0,1,0,0,0,1,0,3,2,4,3,0,2,0,1,4,3,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
2195,2195,183,1,4,4,6,2,3,1,4,2,0,0,0,0,0,1,4,3,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2,4,3,0,2,0,1,4,3,4,2,2,0,4,4,2,2,0,0,1,2,2,0,4,4,0
2196,2196,184,0,4,3,5,0,4,1,3,4,4,3,3,1,35,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,4,3,1,3,3,2,4,4,4,4,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0
2197,2197,184,0,4,3,5,0,4,1,3,4,4,3,1,1,25,0,1,2,0,0,1,0,1,0,0,1,0,1,1,1,0,4,3,1,3,3,2,4,4,4,4,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0
2198,2198,184,0,4,3,5,0,4,1,3,4,4,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,1,1,1,0,4,3,1,3,3,2,4,4,4,4,2,2,2,2,3,3,2,2,2,4,0,2,2,2,3,3,4
2199,2199,184,0,4,3,5,0,4,1,3,4,4,1,2,2,45,1,2,1,1,0,0,0,0,1,0,0,1,1,1,1,0,4,3,1,3,3,2,4,4,4,4,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0
2200,2200,184,0,4,3,5,0,4,1,3,4,4,2,3,2,50,0,2,2,0,1,0,0,0,0,1,0,1,1,1,1,0,4,3,1,3,3,2,4,4,4,4,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0
2201,2201,184,0,4,3,5,0,4,1,3,4,4,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,1,1,1,0,4,3,1,3,3,2,4,4,4,4,2,2,2,2,3,3,2,2,2,4,0,2,2,2,3,3,4
2202,2202,184,0,4,3,5,0,4,1,3,4,4,2,2,2,45,1,3,1,0,1,0,0,0,1,0,0,1,1,1,1,0,4,3,1,3,3,2,4,4,4,4,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0
2203,2203,184,0,4,3,5,0,4,1,3,4,4,1,1,1,20,0,3,2,1,0,0,0,1,0,0,1,0,1,1,1,0,4,3,1,3,3,2,4,4,4,4,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0
2204,2204,184,0,4,3,5,0,4,1,3,4,4,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,1,1,1,0,4,3,1,3,3,2,4,4,4,4,2,2,2,2,3,3,2,2,2,4,0,2,2,2,3,3,4
2205,2205,184,0,4,3,5,0,4,1,3,4,4,3,1,2,45,1,4,1,0,0,1,0,1,0,0,0,1,1,1,1,0,4,3,1,3,3,2,4,4,4,4,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0
2206,2206,184,0,4,3,5,0,4,1,3,4,4,1,3,1,30,0,4,2,1,0,0,0,0,0,1,1,0,1,1,1,0,4,3,1,3,3,2,4,4,4,4,2,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0
2207,2207,184,0,4,3,5,0,4,1,3,4,4,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,1,1,1,0,4,3,1,3,3,2,4,4,4,4,2,2,2,2,3,3,2,2,2,4,0,2,2,2,3,3,4
2208,2208,185,0,1,3,3,0,4,1,2,4,4,3,2,2,50,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,3,3,4,4,3,3,4,4,3,4,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
2209,2209,185,0,1,3,3,0,4,1,2,4,4,1,2,1,25,0,1,2,1,0,0,0,0,1,0,1,0,1,1,1,1,3,3,4,4,3,3,4,4,3,4,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
2210,2210,185,0,1,3,3,0,4,1,2,4,4,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,1,1,1,1,3,3,4,4,3,3,4,4,3,4,4,0,2,2,3,2,0,2,2,4,0,0,2,2,3,2,4
2211,2211,185,0,1,3,3,0,4,1,2,4,4,3,2,1,30,0,2,1,0,0,1,0,0,1,0,1,0,1,1,1,1,3,3,4,4,3,3,4,4,3,4,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
2212,2212,185,0,1,3,3,0,4,1,2,4,4,1,1,2,40,0,2,2,1,0,0,0,1,0,0,0,1,1,1,1,1,3,3,4,4,3,3,4,4,3,4,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
2213,2213,185,0,1,3,3,0,4,1,2,4,4,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0,0,1,1,1,1,3,3,4,4,3,3,4,4,3,4,4,0,2,2,3,2,0,2,2,4,0,0,2,2,3,2,4
2214,2214,185,0,1,3,3,0,4,1,2,4,4,2,3,2,50,0,3,1,0,1,0,0,0,0,1,0,1,1,1,1,1,3,3,4,4,3,3,4,4,3,4,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
2215,2215,185,0,1,3,3,0,4,1,2,4,4,3,3,1,35,1,3,2,0,0,1,0,0,0,1,1,0,1,1,1,1,3,3,4,4,3,3,4,4,3,4,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
2216,2216,185,0,1,3,3,0,4,1,2,4,4,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,1,1,1,1,3,3,4,4,3,3,4,4,3,4,4,0,2,2,3,2,0,2,2,4,0,0,2,2,3,2,4
2217,2217,185,0,1,3,3,0,4,1,2,4,4,1,1,1,20,1,4,1,1,0,0,0,1,0,0,1,0,1,1,1,1,3,3,4,4,3,3,4,4,3,4,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
2218,2218,185,0,1,3,3,0,4,1,2,4,4,2,1,2,40,0,4,2,0,1,0,0,1,0,0,0,1,1,1,1,1,3,3,4,4,3,3,4,4,3,4,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
2219,2219,185,0,1,3,3,0,4,1,2,4,4,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,1,1,1,1,3,3,4,4,3,3,4,4,3,4,4,0,2,2,3,2,0,2,2,4,0,0,2,2,3,2,4
2220,2220,186,0,1,3,2,0,4,1,3,3,3,2,2,2,45,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,4,3,3,3,4,2,3,3,2,4,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
2221,2221,186,0,1,3,2,0,4,1,3,3,3,3,2,1,30,0,1,2,0,0,1,0,0,1,0,1,0,1,1,1,1,4,3,3,3,4,2,3,3,2,4,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
2222,2222,186,0,1,3,2,0,4,1,3,3,3,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,1,1,1,1,4,3,3,3,4,2,3,3,2,4,3,0,2,2,3,3,0,2,2,3,0,0,2,2,3,3,3
2223,2223,186,0,1,3,2,0,4,1,3,3,3,1,3,1,30,0,2,1,1,0,0,0,0,0,1,1,0,1,1,1,1,4,3,3,3,4,2,3,3,2,4,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
2224,2224,186,0,1,3,2,0,4,1,3,3,3,2,2,1,25,1,2,2,0,1,0,0,0,1,0,1,0,1,1,1,1,4,3,3,3,4,2,3,3,2,4,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
2225,2225,186,0,1,3,2,0,4,1,3,3,3,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,1,1,1,1,4,3,3,3,4,2,3,3,2,4,3,0,2,2,3,3,0,2,2,3,0,0,2,2,3,3,3
2226,2226,186,0,1,3,2,0,4,1,3,3,3,1,1,2,40,1,3,1,1,0,0,0,1,0,0,0,1,1,1,1,1,4,3,3,3,4,2,3,3,2,4,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
2227,2227,186,0,1,3,2,0,4,1,3,3,3,3,3,1,35,0,3,2,0,0,1,0,0,0,1,1,0,1,1,1,1,4,3,3,3,4,2,3,3,2,4,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
2228,2228,186,0,1,3,2,0,4,1,3,3,3,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,1,1,1,1,4,3,3,3,4,2,3,3,2,4,3,0,2,2,3,3,0,2,2,3,0,0,2,2,3,3,3
