recorded_date,response_id,Bridge,interview_station,gender,travel_mode,travel_mode_other,travel_group,mobility_aid,mobility_aid_other,travelled_before,trip_start_suburb,trip_end_suburb,trip_reason,trip_reason_other,trip_frequency,impact_time,impact_comfort,impact_safety,impact_connectivity,pattern_change_mode,pattern_change_time,pattern_change_freq,pattern_change_places,trip_alternative,age,postcode,education,employment_status,currently_studying,drivers_licence,household_under15,household_15_17,household_18plus,bridge_feedback
18/05/2025 8:37,R_9lnnuMw64ZAgFbz,Breakfast/ Yowoggera Bridge,Newstead landing,Male, Pushbike  ,,alone,No,,Yes,Manly,Manly,Fitness/exercise,,Few times a month,Yes,Yes,Yes,Yes,No,No,No,No,Used a longer route,40-44,4179,Postgraduate Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,1,0,2,Safety - not riding on the road 
18/05/2025 8:51,R_9jHO3kxi42H8aC5,Breakfast/ Yowoggera Bridge,Newstead landing,Male, Pushbike  ,,alone,No,,Yes,Fortitude valley,Fortitude valley,Fitness/exercise,,Few times a month,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Used a longer route,65-69,4006,Graduate Diploma and Graduate Certificate,Retired or on an age pension,No,Car licence,0,0,2,"Safer, more likely to exercise and visit this area"
18/05/2025 8:52,R_90xcK2sMKZ3xdYS,Breakfast/ Yowoggera Bridge,Newstead landing,Male,Personal E-bike  ,,alone,No,,Yes,Hamilton,Hamilton,To experience the bridge,,Daily,Yes,Yes,Yes,Yes,No,No,No,Yes,Used a longer route,40-44,4007,Graduate Diploma and Graduate Certificate,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,2,
18/05/2025 8:59,R_4pPOIDREvpzdmGT,Kangaroo Point Bridge,Kangaroo point landing,Female,Walk ,,with one other person,No,,Yes,Kangaroo,Kangaroo,"Other activity, please specify",Walkimg the dog,Few times a week,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Used a car (as a driver),25-29,4169,Years 10/11/12,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,2,
18/05/2025 9:02,R_4OU2hGGyLptHacR,Breakfast/ Yowoggera Bridge,Newstead landing,Male, Pushbike  ,,alone,No,,Yes,New Farm,New Farm,Fitness/exercise,,Few times a week,No,No,No,No,Yes,No,No,Yes,Used a longer route,70-74,4005,Graduate Diploma and Graduate Certificate,Retired or on an age pension,No,Car licence,0,0,2,Looks good!
18/05/2025 9:03,R_9elvtldau8jH4SP,Kangaroo Point Bridge,Kangaroo point landing,Female,Walk ,,with one other person,No,,Yes,Kangaroo,Kangaroo,Fitness/exercise,,Daily,Yes,Yes,Maybe,Maybe,Yes,Yes,No,Yes,Travelled to someplace else for the same purpose/reason/activity,35-39,4169,Postgraduate Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,2,
18/05/2025 9:10,R_4PsuMgvvB1Pgosp,Breakfast/ Yowoggera Bridge,Newstead landing,Male, Pushbike  ,,alone,No,,Yes,Kangaroo Point,Kangaroo Point,Fitness/exercise,,Rarely,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Used a longer route,60-64,4169,Advanced Diploma and Diploma,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,2,"Easier access, safe, smooth ride"
18/05/2025 9:21,R_4qdVqr64XAKdkPb,Breakfast/ Yowoggera Bridge,Newstead landing,Male, Pushbike  ,,alone,No,,Yes,Yeronga,Yeronga,Fitness/exercise,,Few times a month,Yes,Yes,Yes,Yes,No,No,,No,Used a longer route,25-29,4121,Postgraduate Degree,Employed (paid work) typically working 35 hours or more in a week,Yes,Car licence,0,0,2,Love it 
18/05/2025 9:35,R_40ThcbGiIrEKdr7,Breakfast/ Yowoggera Bridge,Newstead landing,Male, Pushbike  ,,alone,No,,No,Hamilton,Hamilton ,"Other activity, please specify",Recreation,Few times a week,Yes,Yes,Yes,Yes,No,No,No,Yes,Not travelled,55-59,4007,Certificate III & IV,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,2,"Nice, interconnected with other transport and infrastructure "
18/05/2025 9:39,R_4VK1but3s6ZK12E,Breakfast/ Yowoggera Bridge,Newstead landing,Male, Pushbike  ,,alone,No,,Yes,Albion,Albion,Fitness/exercise,,On most weekends,Yes,Yes,Yes,No,No,No,Yes,Yes,Used a longer route,25-29,4120,Years 10/11/12,"Student receiving Youth Allowance/ Stipend,Volunteer/ unpaid work,Not currently working for any other reason",Yes,Car licence,0,0,2,
18/05/2025 10:17,R_4PgKWR97mNQoPux,Breakfast/ Yowoggera Bridge,Newstead landing,Male, Pushbike  ,,alone,No,,Yes,Carina,Carina,Fitness/exercise,,Few times a month,No,Yes,Yes,No,No,No,No,Yes,Travelled to someplace else for the same purpose/reason/activity,75-79,4152,Graduate Diploma and Graduate Certificate,Retired or on an age pension,No,Car licence,0,0,2,Connectedness 
18/05/2025 10:22,R_9gONgBWRmUgB2Cn,Breakfast/ Yowoggera Bridge,Newstead landing,Male,Personal E-scooter   ,,with one other person,No,,Yes,Ascot,Ascot,To experience the bridge,,Few times a week,Yes,No,Yes,No,No,No,No,No,Used a longer route,50-54,4887,Years 10/11/12,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,1,1,2,"Sensible idea, really good to improve safety"
18/05/2025 10:45,R_4vZBIUBmvjs4QdJ,Breakfast/ Yowoggera Bridge,Newstead landing,Female, Pushbike  ,,alone,No,,No,Newstead,Halmilton,Fitness/exercise,,Rarely,Yes,Yes,Yes,No,Yes,No,No,Yes,Used a longer route,55-59,4006,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,1,"Love it, build more of them please"
18/05/2025 10:55,R_9qaVm3qHkfPfgS3,Breakfast/ Yowoggera Bridge,Newstead landing,Male,Personal E-bike  ,,alone,No,,No,Kelvin grove,Kevlin grove,To experience the bridge,,Few times a week,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not travelled,45-49,4059,Graduate Diploma and Graduate Certificate,Employed (paid work) typically working 35 hours or more in a week,No,"Car licence,Motorcycle licence",0,0,2,"Fantastic bridge, connect the other side of the river"
18/05/2025 11:04,R_9qfqIHcwzvcwwYw,Breakfast/ Yowoggera Bridge,Newstead landing,Male, Pushbike  ,,with one other person,No,,Yes,Halmilton ,Halmilton,Fitness/exercise,,Few times a week,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Not travelled,55-59,4007,Postgraduate Degree,Employed (paid work) typically working less than 35 hours a week,No,Car licence,0,0,2,na
18/05/2025 11:04,R_9nUgiNAlI5jirmk,Breakfast/ Yowoggera Bridge,Newstead landing,Male, Pushbike  ,,with one other person,No,,Yes,Portside ,Portside,Fitness/exercise,,Few times a week,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Travelled to someplace else for the same purpose/reason/activity,55-59,4007,Postgraduate Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,2,Well integrated bridge
18/05/2025 14:16,R_9FQANwlYTAlzCqR,Breakfast/ Yowoggera Bridge,Newstead landing,Male,Walk ,,alone,No,,Yes,New Farm Park ,Hamilton,Fitness/exercise,,Few times a week,Yes,Yes,Yes,Maybe,Yes,Yes,Yes,Yes,Used a longer route,35-39,4118,Years 10/11/12,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,3,
18/05/2025 14:23,R_9w6yyYy5lTEoPJI,Breakfast/ Yowoggera Bridge,Newstead landing,Male,Personal E-bike  ,,with one other person,No,,Yes,Newstead,New Farm,To visit a park,,Few times a month,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Used a longer route,65-69,4031,Advanced Diploma and Diploma,Retired or on an age pension,No,Car licence,0,0,2,
18/05/2025 14:23,R_4cuUtGlgVxYxH0d,Breakfast/ Yowoggera Bridge,Newstead landing,Male,Walk ,,with one other person,No,,Yes,Hamitlon,Hamilton,Fitness/exercise,,Few times a month,,Yes,Yes,,No,No,No,Yes,Used a longer route,70-74,4006,Prefer not to answer,Retired or on an age pension,No,Car licence,0,0,0,
18/05/2025 14:24,R_9YbM0ySElu4zYhH,Breakfast/ Yowoggera Bridge,Newstead landing,Female,Walk ,,with one other person,No,,Yes,Hamilton,Hamilton ,Fitness/exercise,,Few times a month,Yes,Yes,Yes,Yes,No,No,No,Yes,Used a longer route,35-39,4006,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,1,
18/05/2025 14:25,R_48X62nLmPVhhQrf,Breakfast/ Yowoggera Bridge,Newstead landing,Female,Personal E-bike  ,,with one other person,No,,Yes,Newstead ,New Farm Park,To visit a park,,Few times a month,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Used a longer route,50-54,4006,Bachelor Degree,Employed (paid work) typically working less than 35 hours a week,No,Car licence,0,0,2,
18/05/2025 14:28,R_92zZ3f2UOwP70id,Breakfast/ Yowoggera Bridge,Newstead landing,Female,Walk ,,alone,No,,Yes,Portside,Newstead ,Fitness/exercise,,On most weekends,Yes,Yes,Yes,Yes,No,No,No,No,Used a longer route,30-34,4053,Postgraduate Degree,Employed (paid work) typically working 35 hours or more in a week,Yes,Car licence,1,0,2,
18/05/2025 14:31,R_40H1hLoxSqIlCoB,Breakfast/ Yowoggera Bridge,Newstead landing,Female,Walk ,,alone,No,,Yes,Newstead,Portside,Fitness/exercise,,Daily,Yes,Yes,Yes,No,No,No,Maybe,,Used a longer route,50-54,4006,Prefer not to answer,Retired or on an age pension,No,Car licence,0,0,2,
18/05/2025 14:32,R_95ttz7tHzRSpOjC,Breakfast/ Yowoggera Bridge,Newstead landing,Male,Walk ,,with one other person,No,,Yes,Portside ,Newstead ,Fitness/exercise,,On most weekends,Yes,Yes,Yes,No,No,No,Yes,Yes,Used a longer route,50-54,4006,Postgraduate Degree,Retired or on an age pension,No,Car licence,0,0,2,
18/05/2025 14:33,R_9rFIhZcFUDJ4bgR,Breakfast/ Yowoggera Bridge,Newstead landing,Male,Walk ,,alone,No,,Yes,Hamilton,Newstead,Fitness/exercise,,Daily,Yes,Yes,Yes,Yes,No,No,Maybe,Yes,Used a longer route,35-39,4006,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,2,
18/05/2025 14:36,R_4cV3PWSIiMXXQHd,Breakfast/ Yowoggera Bridge,Newstead landing,Male, Pushbike  ,,with one other person,No,,Yes,Newstead,Newstead,Fitness/exercise,,Few times a week,Yes,Yes,Yes,Yes,No,No,Maybe,Yes,Used a longer route,50-54,4006,Bachelor Degree,Retired or on an age pension,No,Car licence,0,0,2,
18/05/2025 14:47,R_4PAEoFepGQOnGCJ,Breakfast/ Yowoggera Bridge,Newstead landing,Male,Walk ,,with one other person,No,,Yes,Hamilton,Hamilton ,Fitness/exercise,,Few times a week,Yes,Yes,Yes,Yes,No,No,No,Yes,Used a longer route,18-24,,Years 9 and below,Not currently working for any other reason,No,Car licence,0,0,5,
18/05/2025 14:50,R_9O2BLQxDkFvmfPm,Breakfast/ Yowoggera Bridge,Newstead landing,Male,Walk ,,with one other person,No,,Yes,Ascott,Ascott,Visiting family/ friends/relatives/ social visit,,On most weekends,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Used a longer route,18-24,4007,Years 10/11/12,Employed (paid work) typically working less than 35 hours a week,Yes,No licence,1,3,3,
18/05/2025 14:51,R_94eHaszd9vaQpzH,Breakfast/ Yowoggera Bridge,Newstead landing,Male, Pushbike  ,,with one other person,No,,Yes,Hamilton,Hamilton,"Other activity, please specify",Fishing,Few times a week,Yes,Yes,Yes,Yes,No,No,Maybe,Yes,Used a longer route,18-24,4007,Years 9 and below,Not currently working for any other reason,Yes,Car licence,0,0,3,
18/05/2025 15:03,R_9keRYzriYxfsQIF,Breakfast/ Yowoggera Bridge,Newstead landing,Female,Walk ,,alone,No,,No,Newtsead,Newstead,Commute related to work,,Rarely,,Yes,Yes,Yes,No,No,No,No,Not travelled,35-39,4006,Postgraduate Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,0,
18/05/2025 15:09,R_9v0jwUEortdY7ux,Breakfast/ Yowoggera Bridge,Newstead landing,Female,Walk ,,alone,No,,Yes,Newsteaf,Hamilton,Fitness/exercise,,Few times a month,Yes,Yes,Yes,Yes,No,No,No,No,Used a longer route,35-39,4006,Postgraduate Degree,Employed (paid work) typically working less than 35 hours a week,Yes,Car licence,1,0,2,
18/05/2025 15:19,R_4mfKVCJu52ynucF,Breakfast/ Yowoggera Bridge,Newstead landing,Male,Personal E-bike  ,,alone,No,,Yes,Newstead ,Newstead,To visit a park,,Few times a month,Yes,Yes,Yes,Maybe,No,No,No,No,Used a longer route,55-59,4006,Postgraduate Degree,Not currently working for any other reason,No,Car licence,0,0,2,
18/05/2025 15:23,R_9OJnYZLElgga69u,Breakfast/ Yowoggera Bridge,Newstead landing,Female,Walk ,,alone,No,,Yes,Neatseas,Claydield,Fitness/exercise,,Few times a week,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Not travelled,18-24,4069,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,3,
18/05/2025 15:23,R_4XlSzwTjzVw8ZEd,Breakfast/ Yowoggera Bridge,Newstead landing,Female,Walk ,,with one other person,No,,Yes,Newstead ,Clayfield ,Fitness/exercise,,On most weekends,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Not travelled,18-24,4006,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,Yes,Car licence,0,0,3,
18/05/2025 15:24,R_4RfOxDTkO29ajPK,Kangaroo Point Bridge,Kangaroo point landing,Female,Walk ,,with one other person,No,,Yes,Annerly,Annerly,Fitness/exercise,,Few times a month,Yes,Yes,Yes,Yes,No,No,No,No,Used a longer route,30-34,4103,Years 10/11/12,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,2,
18/05/2025 15:27,R_42vArjaIriFoXyp,Kangaroo Point Bridge,Kangaroo point landing,Female,Personal E-bike  ,,alone,No,,Yes,St Lucia,Kangaroo pt,To go to a restaurant/ eat/drink,,Rarely,Yes,Yes,Yes,Yes,No,No,No,Yes,Used a ferry,55-59,4067,Graduate Diploma and Graduate Certificate,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,2,Great bridge
18/05/2025 15:29,R_4D57YVnA1wDoRZK,Kangaroo Point Bridge,Kangaroo point landing,Male,Walk ,,with one other person,No,,No,Kangaroo point,Kangaroo point,Fitness/exercise,,Few times a week,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Travelled to someplace else for the same purpose/reason/activity,25-29,4169,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,3,
18/05/2025 15:30,R_4j3fPaqVDLgei8R,Breakfast/ Yowoggera Bridge,Newstead landing,Male,Walk ,,with one other person,No,,No,Newstead,Hamilton ,Fitness/exercise,,Daily,Yes,Yes,Yes,Yes,No,No,No,Yes,Used a longer route,25-29,4006,Years 10/11/12,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,1,
18/05/2025 15:30,R_40EwlX1pxf2RkwF,Breakfast/ Yowoggera Bridge,Newstead landing,Male,Walk ,,with one other person,No,,No,Newstead ,Hamilton,Fitness/exercise,,Daily,Yes,Yes,Yes,Yes,No,No,No,Yes,Used a longer route,25-29,4006,Years 10/11/12,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,1,
18/05/2025 15:31,R_9pm43RFrTalpGbU,Kangaroo Point Bridge,Kangaroo point landing,Male,Personal E-bike  ,,alone,No,,Yes,Hawthorn,Hawthorn,Fitness/exercise,,Few times a week,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Used a longer route,35-39,4171,Years 10/11/12,Employed (paid work) typically working less than 35 hours a week,No,"Car licence,Other Licence",0,0,3,Really good
18/05/2025 15:37,R_9EAreWW3ahQJZ8Z,Kangaroo Point Bridge,Kangaroo point landing,Male,Personal E-bike  ,,with one other person,No,,No,South Bank,Bulimba,To experience the bridge,,Rarely,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Used a longer route,18-24,4179,Years 10/11/12,Employed (paid work) typically working less than 35 hours a week,Yes,No licence,0,1,1,Great help with reducing trip time
18/05/2025 15:38,R_9npUrCKZq6bV1Kl,Kangaroo Point Bridge,Kangaroo point landing,Male,Walk ,,alone,No,,Yes,Southbank,Southbank,Fitness/exercise,,Rarely,Yes,Maybe,Yes,Maybe,No,No,No,No,Used a longer route,50-54,4000,Postgraduate Degree,Employed (paid work) typically working 35 hours or more in a week,No,"Car licence,Other Licence",0,0,2,
18/05/2025 15:45,R_4nYONQZySqoxykb,Breakfast/ Yowoggera Bridge,Newstead landing,Female,Walk ,,alone,No,,Yes,Newfarm park,Newfarm park,Fitness/exercise,,Few times a month,Yes,Yes,Yes,Maybe,No,No,Maybe,Yes,Used a longer route,45-49,4069,Graduate Diploma and Graduate Certificate,Employed (paid work) typically working 35 hours or more in a week,No,"Car licence,Motorcycle licence",2,0,2,
18/05/2025 15:46,R_4aRmLgWcFTRhPZL,Breakfast/ Yowoggera Bridge,Newstead landing,Female,Walk ,,with one other person,No,,Yes,New Farm Park,New Farm Park ,Fitness/exercise,,Rarely,Yes,Yes,Yes,Maybe,No,No,Maybe,Yes,Used a longer route,45-49,4069,Advanced Diploma and Diploma,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,2,0,2,More bridges like this very useful and beautiful walk 
18/05/2025 15:46,R_4OPVLowG5WyKAfo,Kangaroo Point Bridge,Kangaroo point landing,Male, Pushbike  ,,with one other person,No,,Yes,West End,West end,To go to a restaurant/ eat/drink,,Rarely,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Used a longer route,30-34,4101,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,2,Love it!!
18/05/2025 15:46,R_4uXJFKtkC5vc0BH,Kangaroo Point Bridge,Kangaroo point landing,Female, Pushbike  ,,with one other person,No,,Yes,West end,West end,Fitness/exercise,,Few times a month,Yes,Yes,Yes,Maybe,No,No,Yes,Yes,Travelled to someplace else for the same purpose/reason/activity,30-34,4101,Certificate III & IV,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,2,
18/05/2025 15:53,R_4YCYjAQISPURD2b,Kangaroo Point Bridge,Kangaroo point landing,Male,Personal E-bike  ,,alone,No,,No,Kenmore,Kenmore,To experience the bridge,,Rarely,No,Yes,Yes,Yes,No,No,No,Yes,Used a longer route,55-59,4069,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,2,
18/05/2025 15:57,R_9qWlrZ8kRCEaQ4p,Breakfast/ Yowoggera Bridge,Newstead landing,Female,Personal E-bike  ,,alone,No,,No,Brisbane City ,Hamilton,To visit a park,,On most weekends,Maybe,Yes,Yes,Maybe,Yes,Maybe,Maybe,Yes,Used a longer route,50-54,4000,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,1,
18/05/2025 16:01,R_4fdDeJWMql1KTlA,Kangaroo Point Bridge,Kangaroo point landing,Male,Walk ,,with one other person,No,,No,Milton,Milton,To experience the bridge,,Rarely,Maybe,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Not travelled,25-29,4064,Postgraduate Degree,Student receiving Youth Allowance/ Stipend,Yes,Car licence,0,0,2,
18/05/2025 16:06,R_9fqJTqGW5sJsBeN,Kangaroo Point Bridge,Kangaroo point landing,Male,"Shared E-scooter (for example, Neuron or Lime) ",,alone,No,,No,City,City,To experience the bridge,,Rarely,No,Yes,Yes,Yes,No,No,No,Yes,Used a longer route,45-49,4000,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,"Car licence,Motorcycle licence",2,0,2,Nice bridge
18/05/2025 16:14,R_9gX1VK298A0cQJX,Kangaroo Point Bridge,Kangaroo point landing,Male, Pushbike  ,,with one other person,No,,Yes,Milton,South brisbane,Fitness/exercise,,Rarely,No,Yes,Maybe,Yes,No,No,No,Yes,Travelled to someplace else for the same purpose/reason/activity,65-69,4077,Years 10/11/12,Retired or on an age pension,No,"Car licence,Motorcycle licence",0,0,1,
18/05/2025 16:14,R_41oLL5mCfvmXuEU,Kangaroo Point Bridge,Kangaroo point landing,Female, Pushbike  ,,with one other person,No,,Yes,Wynnum ,Wynnum,To experience the bridge,,Rarely,Yes,Yes,Yes,Yes,No,No,No,Yes,Used a longer route,60-64,4178,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,"Car licence,Other Licence",0,0,1,"Great bridge, really enhanced the city"
18/05/2025 16:18,R_9JrOXawgTGfYmvs,Kangaroo Point Bridge,Kangaroo point landing,Male,"Shared E-scooter (for example, Neuron or Lime) ",,alone,No,,No,Kangaroo point,Kangaroo point,To visit a park,,Rarely,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Used a longer route,25-29,4169,Years 10/11/12,Employed (paid work) typically working 35 hours or more in a week,No,"Car licence,Other Licence",0,0,1,
18/05/2025 16:21,R_41tDfaYzFGV6ZUJ,Breakfast/ Yowoggera Bridge,Newstead landing,Male,Walk ,,alone,No,,Yes,Newstead,Portside ,Fitness/exercise,,Few times a week,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Used a longer route,40-44,4006,Certificate III & IV,Not currently working due to short-term illness or injury,No,Car licence,0,0,1,
18/05/2025 16:25,R_9vcup7bZPKoJmO6,Kangaroo Point Bridge,Kangaroo point landing,Female,Personal E-bike  ,,alone,No,,Yes,Toowong,Toowong,To experience the bridge,,Rarely,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Used a longer route,50-54,4066,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,Yes,Car licence,0,0,1,"Incredible bridge, great that we are taking people into consideration and helping with transport. "
18/05/2025 16:38,R_42rTbu2ML3GqIzT,Kangaroo Point Bridge,Kangaroo point landing,Female,Walk ,,with one other person,No,,Yes,Kangaroo point,Kangaroo point,Fitness/exercise,,Rarely,Yes,Yes,Yes,Yes,No,No,No,Yes,Travelled to someplace else for the same purpose/reason/activity,25-29,4152,Bachelor Degree,Employed (paid work) typically working 35 hours or more in a week,No,Car licence,0,0,2,
